brand,cpu,ram_gb,storage_gb,gpu,color_gamut,price,name
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,16895620.8,
Lenovo,Intel Atom x5-Z8550 1.44GHz,4.0,0.0,Intel,100.0,4849012.8,
HP,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,19183464.0,
Lenovo,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,10011844.8,
HP,Intel Core i5 6300HQ 2.3GHz,8.0,1128.0,Nvidia,100.0,11429092.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,2000.0,Intel,100.0,6367492.800000001,
Lenovo,Intel Core i7 6600U 2.6GHz,8.0,512.0,Nvidia,100.0,20756406.816,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,2814249.6,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,7612646.399999999,
Acer,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Nvidia,100.0,6235891.2,
Lenovo,Intel Core i7 6500U 2.5GHz,16.0,0.0,AMD,100.0,11125396.8,
HP,Intel Core i7 6700HQ 2.6GHz,8.0,256.0,Nvidia,100.0,2000000.0,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,AMD,100.0,7936588.8,
MSI,Intel Core i7 6820HQ 2.7GHz,16.0,1256.0,Nvidia,100.0,24285556.8,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,21984755.904,
Lenovo,Intel Core i7 6600U 2.6GHz,16.0,512.0,Intel,100.0,24700608.0,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,11568792.96,
HP,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,16490692.8,
HP,Intel Core i7 6700HQ 2.6GHz,8.0,256.0,Nvidia,100.0,22564612.8,
HP,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,18211636.8,
HP,Intel Core i7 6700HQ 2.6GHz,8.0,256.0,Nvidia,100.0,19223956.8,
HP,Intel Core i7 6500U 2.50GHz,8.0,256.0,Intel,100.0,23252484.24,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,10223419.68,
HP,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,15984532.8,
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,23678164.8,
Lenovo,Intel Core i3 6006U 2.0GHz,4.0,1000.0,Intel,100.0,3431764.8,
HP,AMD E-Series 7110 1.8GHz,4.0,500.0,AMD,100.0,3006590.4,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,1000.0,AMD,100.0,6063796.8,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,12137716.8,
Dell,Intel Core i5 6300HQ 2.3GHz,8.0,256.0,Nvidia,100.0,22784083.776,
HP,AMD A6-Series A6-9220 2.5GHz,4.0,256.0,AMD,100.0,4847899.248,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,15111912.96,
Lenovo,Intel Core i7 6600U 2.6GHz,12.0,512.0,Intel,100.0,23273236.8,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,0.0,AMD,100.0,7982041.967999999,
HP,Intel Core i7 6600U 2.6GHz,8.0,512.0,Intel,100.0,20661451.2,
Lenovo,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,15174676.8,
MSI,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,17907940.8,
HP,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,9100756.8,
Lenovo,Intel Core i3 6006U 2.0GHz,8.0,1000.0,Intel,100.0,4646548.8,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,4828665.1680000005,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,15164553.6,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,14071248.0,
Lenovo,Intel Core i3 6006U 2GHz,4.0,1000.0,Nvidia,100.0,4737657.600000001,
HP,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,2520676.8,
MSI,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,8493364.799999999,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,6873652.800000001,
HP,Intel Core i7 8550U 1.8GHz,16.0,512.0,Intel,100.0,11732788.8,
Asus,Intel Celeron Dual Core N3050 1.6GHz,4.0,500.0,Intel,100.0,3735460.8,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,4029033.6,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,7177348.8,
Asus,Intel Core i3 7100U 2.4GHz,4.0,256.0,Intel,100.0,7784740.8,
Lenovo,Intel Core i7 6500U 2.5GHz,4.0,0.0,Intel,100.0,8351640.0,
Lenovo,Intel Core i7 6700HQ 2.6GHz,16.0,512.0,Nvidia,100.0,13210775.999999998,
MSI,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,21798995.184,
HP,Intel Core i3 6100U 2.3GHz,4.0,500.0,Intel,100.0,6580080.0,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,16571678.4,
Lenovo,Intel Core i7 7500U 2.7GHz,6.0,256.0,Nvidia,100.0,8412379.2,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,9060365.232,
Acer,Intel Celeron Dual Core N3350 2GHz,4.0,500.0,Intel,100.0,3371025.6,
HP,Intel Core i7 6700HQ 2.6GHz,6.0,1000.0,Nvidia,100.0,8088436.8,
Asus,Intel Core i7 6700HQ 2.6GHz,8.0,1256.0,Nvidia,100.0,9201988.8,
Dell,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,11935252.8,
Acer,Intel Core i5 7200U 2.5GHz,4.0,256.0,Nvidia,100.0,6995131.2,
Dell,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,11125396.8,
Acer,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,26310196.8,
Lenovo,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,8290900.8,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,4909752.0,
Apple,Intel Core M 1.1GHz,8.0,0.0,Intel,100.0,11773281.6,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,12137716.8,
HP,Intel Core i7 7700HQ 2.8GHz,12.0,1128.0,Nvidia,100.0,13433486.4,
Lenovo,Intel Core i3 6006U 2GHz,4.0,1000.0,AMD,100.0,3725337.6,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1512.0,Nvidia,100.0,21764880.0,
Acer,Intel Celeron Dual Core N3350 2GHz,4.0,1000.0,Intel,100.0,2753510.4,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,20741424.48,
Dell,Intel Core i3 6006U 2.0GHz,4.0,128.0,AMD,100.0,5051476.8,
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,500.0,Nvidia,100.0,6367492.800000001,
Dell,Intel Core i7 8550U 1.8GHz,16.0,512.0,Intel,100.0,13008312.0,
Dell,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,27130176.0,
Asus,Intel Core i7 6700HQ 2.6GHz,8.0,1000.0,Nvidia,100.0,11834020.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,AMD,100.0,8999524.799999999,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,5861332.8,
Lenovo,AMD E-Series 9000 2.2GHz,4.0,500.0,AMD,100.0,3026836.8,
Acer,Intel Core i3 6006U 2.0GHz,8.0,1000.0,Nvidia,100.0,6367492.800000001,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,24791716.8,
Apple,Intel Core M 1.2GHz,8.0,0.0,Intel,100.0,12947572.8,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1128.0,Nvidia,100.0,17705476.8,
MSI,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,19730015.568,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,10113076.8,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,19730116.8,
Acer,Intel Celeron Dual Core 3205U 1.5GHz,2.0,32.0,Intel,100.0,2000000.0,
Acer,Intel Core i3 6006U 2GHz,4.0,1000.0,Nvidia,100.0,6053673.6,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,5456404.8,
Lenovo,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,12876710.4,
Acer,Intel Core i7 7Y75 1.3GHz,8.0,256.0,Intel,100.0,11631556.8,
Lenovo,Intel Core i7 6600U 2.6GHz,8.0,256.0,Intel,100.0,15478372.8,
MSI,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,14942956.751999998,
HP,AMD A12-Series 9720P 2.7GHz,6.0,1000.0,AMD,100.0,5355172.8,
Dell,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,17344787.184,
Dell,Intel Core i3 7100U 2.4GHz,4.0,500.0,Intel,100.0,5152708.8,
Asus,Intel Pentium Quad Core N3710 1.6GHz,4.0,1000.0,Intel,100.0,3128068.8000000003,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,14951966.4,
Dell,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Intel,100.0,5282893.152,
Lenovo,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,10416772.8,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,11631556.8,
Lenovo,Intel Core i7 6500U 2.50GHz,16.0,512.0,Intel,100.0,16703280.0,
Razer,Intel Core i7 7700HQ 2.8GHz,16.0,1000.0,Nvidia,100.0,35421076.8,
Dell,Intel Core i3 7100U 2.4GHz,8.0,1000.0,Intel,100.0,4747882.032,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,16176873.6,
Apple,Intel Core i5 1.6GHz,4.0,0.0,Intel,100.0,9708148.8,
HP,Intel Core i3 6006U 2GHz,4.0,1000.0,Intel,100.0,4838889.6,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,22252717.008,
Dell,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,7460798.4,
MSI,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,11834020.8,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,15174676.8,
Lenovo,AMD A12-Series 9720P 3.6GHz,6.0,256.0,AMD,100.0,6049320.624000001,
Asus,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,12957695.999999998,
Acer,Intel Core i3 6006U 2.0GHz,4.0,500.0,Intel,100.0,3662573.76,
Dell,Intel Core i7 7500U 2.7GHz,16.0,512.0,Nvidia,100.0,18211636.8,
HP,Intel Core i5 6200U 2.3GHz,4.0,256.0,Intel,100.0,11135418.768,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,16197120.0,
Dell,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,8857800.0,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,23536440.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,5800593.6,
Dell,Intel Core i5 7Y54 1.2GHz,8.0,256.0,Intel,100.0,18353361.6,
Dell,Intel Pentium Quad Core N3710 1.6GHz,4.0,500.0,Intel,100.0,3279916.8000000003,
HP,AMD A6-Series 9220 2.5GHz,4.0,500.0,AMD,100.0,4039156.8,
Lenovo,Intel Core i3 6100U 2.3GHz,6.0,128.0,Nvidia,100.0,5760100.8,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,10852070.4,
Dell,Intel Pentium Quad Core N3700 1.6GHz,4.0,500.0,Intel,100.0,4494599.568,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,1000.0,Intel,100.0,3431764.8,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,19234080.0,
Dell,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4960368.0,
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,0.0,AMD,100.0,9060264.0,
MSI,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,12441412.8,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,8432726.832,
Asus,Intel Core M 6Y30 0.9GHz,8.0,512.0,Intel,100.0,7379812.800000001,
Dell,Intel Core i3 7100U 2.4GHz,6.0,1000.0,Intel,100.0,4646548.8,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,500.0,Intel,100.0,2925604.8,
Dell,Intel Celeron Dual Core N3050 1.6GHz,2.0,500.0,Intel,100.0,3836692.8,
Lenovo,Intel Core i7 6700HQ 2.6GHz,8.0,1000.0,Nvidia,100.0,9100756.8,
HP,AMD A9-Series 9410 2.9GHz,6.0,0.0,AMD,100.0,5567658.768,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1000.0,AMD,100.0,8159197.968,
HP,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,2115748.8000000003,
Asus,Intel Core i7 6500U 2.5GHz,4.0,500.0,Nvidia,100.0,7291943.424,
Lenovo,Intel Core i7 6500U 2.5GHz,4.0,128.0,Intel,100.0,6458601.6,
Lenovo,Intel Core i7 6500U 2.5GHz,16.0,512.0,Intel,100.0,15174676.8,
Lenovo,Intel Celeron Dual Core N3050 1.6GHz,2.0,0.0,Intel,100.0,2318212.8000000003,
HP,Intel Core i7 6500U 2.5GHz,6.0,1000.0,AMD,100.0,7734124.8,
Asus,Intel Celeron Dual Core N3050 1.6GHz,4.0,500.0,Intel,100.0,3735460.8,
Asus,Intel Core M 6Y30 0.9GHz,8.0,512.0,Intel,100.0,7379812.800000001,
Dell,Intel Core i3 7100U 2.4GHz,6.0,1000.0,Intel,100.0,4646548.8,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,500.0,Intel,100.0,2925604.8,
Dell,Intel Celeron Dual Core N3050 1.6GHz,2.0,500.0,Intel,100.0,3836692.8,
Lenovo,Intel Core i7 6700HQ 2.6GHz,8.0,1000.0,Nvidia,100.0,9100756.8,
HP,AMD A9-Series 9410 2.9GHz,6.0,0.0,AMD,100.0,5567658.768,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1000.0,AMD,100.0,8159197.968,
HP,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,2115748.8000000003,
Asus,Intel Core i7 6500U 2.5GHz,4.0,500.0,Nvidia,100.0,7291943.424,
Lenovo,Intel Core i7 6500U 2.5GHz,4.0,128.0,Intel,100.0,6458601.6,
Lenovo,Intel Core i7 6500U 2.5GHz,16.0,512.0,Intel,100.0,15174676.8,
Lenovo,Intel Celeron Dual Core N3050 1.6GHz,2.0,0.0,Intel,100.0,2318212.8000000003,
HP,Intel Core i7 6500U 2.5GHz,6.0,1000.0,AMD,100.0,7734124.8,
Asus,Intel Celeron Dual Core N3050 1.6GHz,4.0,500.0,Intel,100.0,3735460.8,
Asus,Intel Core M 6Y30 0.9GHz,8.0,512.0,Intel,100.0,7379812.800000001,
Dell,Intel Core i3 7100U 2.4GHz,6.0,1000.0,Intel,100.0,4646548.8,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,500.0,Intel,100.0,2925604.8,
Dell,Intel Celeron Dual Core N3050 1.6GHz,2.0,500.0,Intel,100.0,3836692.8,
Lenovo,Intel Core i7 6700HQ 2.6GHz,8.0,1000.0,Nvidia,100.0,9100756.8,
HP,AMD A9-Series 9410 2.9GHz,6.0,0.0,AMD,100.0,5567658.768,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1000.0,AMD,100.0,8159197.968,
HP,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,2115748.8000000003,
Asus,Intel Core i7 6500U 2.5GHz,4.0,500.0,Nvidia,100.0,7291943.424,
Lenovo,Intel Core i7 6500U 2.5GHz,4.0,128.0,Intel,100.0,6458601.6,
Lenovo,Intel Core i7 6500U 2.5GHz,16.0,512.0,Intel,100.0,15174676.8,
Lenovo,Intel Celeron Dual Core N3050 1.6GHz,2.0,0.0,Intel,100.0,2318212.8000000003,
HP,Intel Core i7 6500U 2.5GHz,6.0,1000.0,AMD,100.0,7734124.8,
Asus,Intel Celeron Dual Core N3050 1.6GHz,4.0,500.0,Intel,100.0,3735460.8,
